Article,Claim,Label,Label_mapped
https://www.politifact.com/california/statements/2018/jan/24/worldnetdaily/no-california-didnt-pass-law-allowing-undocumented/,"""California To Register Illegal Aliens To Vote Automatically.""",PANTS ON FIRE /,False
https://www.politifact.com/florida/statements/2011/oct/21/marco-rubio/sen-marco-rubio-said-his-parents-came-america-foll/,"Says his parents ""came to America following Fidel Castro's takeover"" of Cuba.","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/florida/statements/2013/jul/09/chain-email/illegal-immigrants-are-covered-under-health-care-l/,"Obamacare ""will provide insurance to all non-U.S. residents, even if they are here illegally.""",PANTS ON FIRE /,False
https://www.politifact.com/florida/statements/2014/mar/03/florida-democratic-party/rick-scott-rick-scott-oversaw-largest-medicare-fra/,"Says Rick Scott ""oversaw the largest Medicare fraud in the nation's history.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/florida/statements/2015/jun/23/jeb-bush/did-hillary-clinton-have-her-name-only-three-laws-/,"As a senator, Hillary Clinton ""has her name on three laws in eight years.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/florida/statements/2015/mar/24/seaworld/seaworld-says-their-whales-live-long-wild-whales-d/,"""Whales live as long at SeaWorld"" as they do in the wild.",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/florida/statements/2015/oct/09/matt-gaetz/violent-crime-lower-states-open-carry/,"""In the states that allow open carry, violent crime was 23 percent lower.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/florida/statements/2016/aug/09/viral-image/viral-image-about-voter-fraud-completely-baseless/,"In the 2012 election, there were more votes cast than registered voters in St. Lucie County, and Palm Beach County had 141 percent turnout.",PANTS ON FIRE /,False
https://www.politifact.com/florida/statements/2016/aug/12/carlos-beruff/fbi-admitted-it-cannot-properly-vet-middle-eastern/,"""The director of the FBI said that we cannot properly vet people coming from the Middle East.""",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/florida/statements/2016/aug/22/donald-trump/donald-trump-says-hillary-clinton-wants-let-crimin/,"Under Hillary Clinton's plan ""illegal immigrants convicted of committing crimes get to stay.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/florida/statements/2016/jul/18/rudy-giuliani/rudy-giuliani-wrongly-says-hillary-clinton-open-bo/,"""Hillary Clinton is for open borders.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/florida/statements/2016/oct/26/patrick-murphy/patrick-murphy-says-his-family-never-did-business-/,"""We have never done business with Donald Trump.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/florida/statements/2016/oct/27/marco-rubio/rubio-says-obama-was-proposing-pinprick-strikes-sy/,"Says President Obama ""was proposing pinprick strikes"" for military intervention in Syria.","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/florida/statements/2016/oct/31/roger-stone/no-roger-stone-hillary-clinton-did-not-meet-browar/,"Says Hillary Clinton ""shows up in Broward County"" and had a private meeting with elections supervisor Brenda Snipes.",PANTS ON FIRE /,False
https://www.politifact.com/florida/statements/2016/sep/02/patrick-murphy/patrick-murphy-says-marco-rubio-has-worst-attendan/,"""Sen. Rubio has the worst vote attendance record of any Florida senator in nearly 50 years.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/florida/statements/2016/sep/30/vote-no-2/amendment-2-would-bring-kid-friendly-pot-candy-flo/,"""Amendment 2 will bring kid-friendly pot candy to Florida.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/florida/statements/2017/feb/03/mitch-mcconnell/democrats-didnt-object-neil-gorsuchs-2006-confirma/,"""Not a single Democrat opposed Neil Gorsuch's confirmation in 2006.""",TRUE POLITIFACT TRUTH-O-METER'M,True
https://www.politifact.com/florida/statements/2017/feb/07/donald-trump/trump-overstates-credit-700-million-savings-f-35s/,"""I have already saved more than $700 million when I got involved in the negotiation on the F-35.""",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/florida/statements/2017/feb/21/richard-corcoran/do-most-mass-shootings-happen-gun-free-zones/,"""Most of these mass shootings take place in (areas) where you're not allowed to have a concealed weapons permit.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/florida/statements/2017/jan/31/mario-diaz-balart/trumps-immigration-ban-comparable-obamas-cuba-rule/,"Says former President Barack Obama ""took similar action against Cuban refugees"" as President Donald Trump did in his executive order.","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/florida/statements/2017/jul/19/national-republican-senatorial-committee/republicans-mislead-ad-linking-bill-nelson-elizabe/,"""Elizabeth Warren doesn't think Obamacare goes far enough: The next step is single payer.' Does Sen. Nelson agree? He has in the past ... Sen. Nelson votes with Warren 90 percent of the time.""",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/florida/statements/2017/jun/22/ainsley-earhardt/following-trump-voter-fraud-allegations-claim-57-m/,"""5.7 million -- that's how many illegal immigrants might have voted"" in 2008.","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/florida/statements/2017/mar/15/florida-conference-catholic-bishops/being-united-states-unlawfully-crime/,"""Unlawful presence (in the United States) is not a crime.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/florida/statements/2017/mar/29/florida-immigrant-coalition/do-undocumented-immigrants-have-constitutional-rig/,"""As an undocumented immigrant, you do have constitutional rights here in the United States.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/florida/statements/2017/may/01/donald-trump/does-new-version-ahca-still-cover-pre-existing-con/,"Says of the GOP health care proposal, ""pre-existing conditions are in the bill.""",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/florida/statements/2017/may/04/florida-democratic-party/did-bankrupt-trump-golf-course-puerto-rico-leave-t/,"Donald Trump's ""golf course on the island defaulted, like so many of his other failed business schemes. The failure left Puerto Rican taxpayers with a nearly $33 million bill.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/florida/statements/2017/may/08/tom-price/tom-price-misleads-obamacare-tax-penalty/,"""We have got 20 million folks out there across this land who have told the federal government, Phooey, nonsense, I'm not going to participate in your program, because it doesn't do what I need done.' """,LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/florida/statements/2018/feb/15/corey-lewandowski/have-democrats-gained-50-seats-formerly-held-repub/,"""Fifty seats have already changed hands from the Republicans to the Democrats since Donald Trump was elected.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/florida/statements/2018/mar/06/david-simmons/florida-lawmaker-mangles-nazis-gun-control-history/,"""Adolf Hitler confiscated all the weapons took all the weapons, had a registry of everybody and then on the night of June 30, 1934, sent out his secret police and murdered all of his political opponents.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/florida/statements/2018/mar/26/viral-image/doctored-image-shows-parkland-school-shooting-surv/,"Says Emma Gonzalez, a survivor of the Parkland school shooting, ripped up a copy of the U.S. Constitution",PANTS ON FIRE /,False
https://www.politifact.com/florida/statements/2018/mar/27/blog-posting/david-hogg-not-school-during-shooting-s-fake-news/,Says David Hogg wasn't at school during the Parkland school shooting.,PANTS ON FIRE /,False
https://www.politifact.com/georgia/statements/2015/oct/28/reader-email/unfit-serve-congressman-isnt-even-real/,"""How is a misogynist bigot of epic proportions (like U.S. Rep. Steven Smith) allowed to serve?""",PANTS ON FIRE /,False
https://www.politifact.com/georgia/statements/2016/nov/16/various-media-reports/newt-gingrich-has-said-he-favors-using-popular-vot/,Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,TRUE POLITIFACT TRUTH-O-METER'M,True
https://www.politifact.com/georgia/statements/2017/apr/03/jon-ossoff/jon-ossoff-national-security-background/,"""I've got five years of experience as a national security staffer in the U.S. Congress.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/georgia/statements/2017/jun/06/karen-handel/Handel-pushes-details-Iran-deal-terror-support/,"""Nearly $2 billion in cash was flown over to Iran, money that the Obama administration has admitted is being used for terrorists and to support further activities there.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/georgia/statements/2017/may/04/sonny-perdue/ag-sec-perdue-changes-school-lunch-rules-says-stan/,"Easing school lunch regulations ""is not reducing the nutritional standards whatsoever.""",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/georgia/statements/2017/may/09/barry-loudermilk/would-gop-bill-expand-womens-health-care-curbing-p/,"In the House Republican health care bill, ""we're expanding women's access to health services by redirecting Planned Parenthood dollars to community health centers, which vastly outnumber Planned Parenthood clinics.""",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/georgia/statements/2018/jan/24/stacey-abrams/georgia-governors-race-hope-scholarship-abrams/,"Says under her leadership, ""Democrats fought to ... make sure the (2011 HOPE) bill ... prevented the use of ACT/SAT testing standards.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/georgia/statements/2018/mar/02/michael-williams/georgia-senators-false-claim-about-delta-discount-/,Says Delta offers a discount to Planned Parenthood.,"FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/global-news/statements/2016/apr/21/lee-camp/did-hillary-clintons-state-department-help-suppres/,"""In 2009 Hillary Clinton was at the State Department working with U.S. corporations to pressure Haiti not to raise the minimum wage to 61 cents an hour from 24 cents.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/global-news/statements/2016/dec/20/blog-posting/anti-vaccination-blog-revives-debunked-hpv-story/,Say Bill Gates is linked to HPV vaccine related deaths in India.,PANTS ON FIRE /,False
https://www.politifact.com/global-news/statements/2016/nov/09/john-kerry/yep-most-people-clueless-us-foreign-aid-spending/,"""Surveys show that many of our citizens think we devote a full quarter or even a third of our federal budget to foreign aid.""",TRUE POLITIFACT TRUTH-O-METER'M,True
https://www.politifact.com/global-news/statements/2016/oct/07/oxfam-america/oxfam-worlds-62-richest-own-much-poorest-36-billio/,"""The world's 62 richest people own the same wealth as the 3.6 billion poorest.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/global-news/statements/2016/oct/16/mike-pence/did-qatar-promise-clinton-foundation-1-million-fiv/,"""In exchange for five minutes with Bill Clinton, the government of Qatar was going to give $1 million to the Clinton Foundation.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/global-news/statements/2017/feb/17/bob-corker/are-27-million-people-trapped-modern-slavery/,"""Today, 27 million people .. are enslaved.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/illinois/statements/2016/sep/01/bruce-rauner/bruce-rauner-resurrects-school-funding-cut-charge-/,"Democrats ""are cutting our school funding. Four times in the last 10 years before we came into office.""",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/illinois/statements/2017/mar/16/peter-roskam/rep-roskam-gdp-growth-obama/,"""The past (Obama) administration was the first administration that never had a whole year of 3 percent growth.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/illinois/statements/2017/oct/03/sarah-huckabee-sanders/chicago-toughest-gun-control-claim-shot-full-holes/,"""I think if you look to Chicago, where you had over 4,000 victims of gun-related crimes last year, they have the strictest gun laws in the country. That certainly hasn't helped there.""",PANTS ON FIRE /,False
https://www.politifact.com/illinois/statements/2018/feb/27/nancy-rotering/after-parkland-can-illinois-communities-ban-assaul/,"""It's now constitutional to ban [assault weapons] in Illinois. Yet, the Illinois General Assembly has failed to allow other cities to have that opportunity.""",TRUE POLITIFACT TRUTH-O-METER'M,True
https://www.politifact.com/missouri/statements/2017/may/10/claire-mccaskill/mccaskill-cites-long-disproven-figure-opioid-use/,"""We have 5 percent of world population. 80 percent of opioids.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/nevada/statements/2016/jul/28/catherine-cortez-masto/nevada-senate-candidate-not-ideological-soul-mate-/,"""Just on the issue of immigration alone, it is next to impossible to find a policy difference between (Donald) Trump and Congressman (Joe) Heck.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/nevada/statements/2016/may/18/jeff-weaver/allegations-fraud-and-misconduct-nevada-democratic/,"Nevada Democratic Party leaders ""hijacked the process on the floor"" of the state convention ""ignoring the regular procedure and ramming through what they wanted to do.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/new-hampshire/statements/2015/oct/05/ben-carson/did-margaret-sanger-believe-african-americans-shou/,"Birth control pioneer Margaret Sanger ""believed that people like me should be eliminated.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/new-hampshire/statements/2016/nov/05/maggie-hassan/maggie-hassan-says-kelly-ayotte-voted-cut-90-billi/,"Kelly Ayotte ""voted for a budget that had $90 billion of cuts to Pell Grants.""",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/new-jersey/statements/2012/may/04/chain-email/obama-has-added-more-national-debt-previous-43-pre/,"Says President Barack Obama ""added"" $6.5 trillion to the national debt in his first term, more than the $6.3 trillion added by the previous 43 presidents combined.",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/new-york/statements/2016/aug/05/rudy-giuliani/no-one-writing-iran-check-under-nuclear-deal/,"The Iran nuclear deal is ""putting billions of dollars back into a country that's the world's largest supporter of terrorism. We are actually giving them the money to fund the terrorists that are killing us and our allies.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/new-york/statements/2016/sep/16/bob-duffy/upstate-economy-one-worst-country/,"If upstate New York split from downstate ""the economic indicators of upstate New York would be among the lowest in the country.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/new-york/statements/2017/aug/18/andrew-cuomo/yes-one-three-us-adults-have-criminal-record/,"""70 million Americans have a criminal record that's one in three adults.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/new-york/statements/2017/dec/22/kirsten-gillibrand/will-republican-tax-law-raise-middle-class-taxes/,"""The truth is this tax [plan] raises middle-class taxes.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/new-york/statements/2017/jan/11/robert-astorino/astorino-has-not-raised-tax-levy-westchester-count/,"""I have never once raised the county tax levy -- not for seven straight years.""",TRUE POLITIFACT TRUTH-O-METER'M,True
https://www.politifact.com/new-york/statements/2017/oct/08/charles-schumer/does-trumps-tax-plan-do-nothing-low-income-earners/,"Trump's tax plan is ""completely focused on the wealthy and the powerful - not the middle class.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/new-york/statements/2018/feb/23/claudia-tenney/do-many-mass-shooters-end-being-democrats-rep-tenn/,"""So many of these people that commit the mass murders end up being Democrats.""",PANTS ON FIRE /,False
https://www.politifact.com/north-carolina/statements/2016/apr/01/chris-sgro/equality-nc-director-no-public-safety-risks-cities/,"""There have not been any public safety issues"" in cities that allow transgender people to use the bathroom of the gender they identify as.",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/north-carolina/statements/2016/jul/08/donald-trump/donald-trump-set-record-most-gop-primary-votes-eve/,"""We got the highest vote count in the history of the Republican Party.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/north-carolina/statements/2016/jul/08/hillary-clinton/hillary-clinton-donald-trump-wants-get-rid-federal/,"Says Donald Trump ""wants to get rid of the federal minimum wage.""",TRUE POLITIFACT TRUTH-O-METER'M,True
https://www.politifact.com/north-carolina/statements/2016/nov/09/viral-image/viral-image-debunked-kkk-was-not-marching-north-ca/,"Says the KKK marched in Mebane, N.C., after Trump's victory","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/north-carolina/statements/2017/feb/16/dan-forest/ncs-dan-forest-wrongly-claims-gov-roy-cooper-will-/,"""If Governor Cooper's proposed bill for repealing HB2 becomes law, it will create a state-sanctioned 'Look But Don't Touch' policy in our bathrooms.""",PANTS ON FIRE /,False
https://www.politifact.com/north-carolina/statements/2017/feb/28/tim-moore/north-carolina-republican-leader-claims-credit-nat/,"""North Carolina's teacher income is rising faster than any other state.""",TRUE POLI ACT TRUTH - - METERM,True
https://www.politifact.com/north-carolina/statements/2017/may/04/robert-pittenger/does-new-version-ahca-protect-coverage-pre-existin/,"Says the Republican plan to replace Obamacare, ""absolutely does not eliminate protections for pre-existing conditions.""",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/north-carolina/statements/2017/nov/16/sebastian-gorka/fact-check-former-white-house-aide-says-iran-every/,"Iran's regime ""every Friday declares war on us.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/north-carolina/statements/2018/feb/23/larry-pittman/nc-republican-says-many-mass-shooters-turn-out-be-/,"""So many of these shooters turn out to be communist Democrats.""",PANTS ON FIRE /,False
https://www.politifact.com/ohio/statements/2016/apr/04/trusted-leadership-pac/no-george-soros-not-bankrolling-john-kasichs-campa/,"""Millionaires working side by side with George Soros are bankrolling (John Kasich's) super PAC.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/ohio/statements/2016/aug/16/viral-image/viral-post-alleges-voter-fraud-wood-county-ohio/,"Says there were multiple instances of voter fraud in Wood County, Ohio.",PANTS ON FIRE /,False
https://www.politifact.com/ohio/statements/2016/mar/14/rob-portman/most-heroin-us-comes-over-mexican-border/,"""We understand that this heroin is primarily coming from Mexico, over the border.""",TRUE POLITIFACT TRUTH-O-METER'M,True
https://www.politifact.com/ohio/statements/2016/sep/21/donald-trump/trump-us-spends-more-almost-any-other-major-countr/,"""We spend more per student than almost any other major country in the world.""",TRUE POLITIFACT TRUTH-O-METER'M,True
https://www.politifact.com/oregon/statements/2012/mar/19/rod-monroe/intimate-partner-violence-second-leading-cause-dea/,"Says ""the No. 2 cause of death in the U.S. (for) women under 50 is being killed by their spouse or domestic partner.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/pennsylvania/statements/2016/aug/12/viral-image/internet-philly-rigged-2012-presidential-election-/,"That 59 divisions in Philly had no votes for Romney in 2012 is ""(a) mathematical and statistical impossibility.""",PANTS ON FIRE /,False
https://www.politifact.com/pennsylvania/statements/2016/oct/26/john-rafferty/gop-attorney-general-candidate-cant-back-claim-wid/,"""Recently though, the media has reported on thousands of illegal voters here in the commonwealth.""",PANTS ON FIRE /,False
https://www.politifact.com/pennsylvania/statements/2017/jan/26/donald-trump/donald-trump-falsely-tells-gop-philly-homicides-ar/,"""Here in Philadelphia murder has been steady I mean just terribly increasing.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/punditfact/statements/2013/dec/19/steven-rattner/it-easier-obtain-american-dream-europe/,"The United States is ""behind many countries in Europe in terms of the ability of every kid in America to get ahead.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/punditfact/statements/2014/jan/06/facebook-posts/facebook-group-no-2-owner-fox-news-prince-alwaleed/,"The No. 2 owner of Fox News is Prince Alwaleed bin Talal, who said, ""A strong American Government is not good for us.""",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/punditfact/statements/2014/jan/10/jake-tapper/cnns-tapper-obama-has-used-espionage-act-more-all-/,"""The Obama administration has used the Espionage Act to go after whistleblowers who leaked to journalists ... more than all previous administrations combined.""",TRUE POLITIFACT TRUTH-O-METER'M,True
https://www.politifact.com/punditfact/statements/2014/sep/09/eric-bolling/does-us-have-highest-corporate-tax-rate-free-world/,"The United States has ""the highest corporate tax rate in the free world.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/punditfact/statements/2014/sep/10/facebook-posts/facebook-post-claims-fox-admits-they-lie-have-righ/,"""Fox admits they lie"" and, under the First Amendment, ""have the right to lie or deliberately distort news reports on public airwaves.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/punditfact/statements/2015/apr/02/sally-kohn/sally-kohn-white-men-69-percent-arrested-violent/,"""White men account for 69 percent of those arrested for violent crimes.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/punditfact/statements/2015/apr/29/rush-limbaugh/rush-limbaugh-says-clinton-foundation-spends-just-/,"""Eighty-five percent of every dollar donated to the Clinton Foundation ended up either with the Clintons or with their staff to pay for travel, salaries, and benefits. Fifteen cents of every dollar actually went to some charitable beneficiary.""",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/punditfact/statements/2015/aug/12/george-will/george-will-reminds-readers-about-bernie-sanders-u/,"Says Bernie Sanders chose ""to spend his honeymoon in the Soviet Union in 1988.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/punditfact/statements/2015/aug/17/tom-tancredo/tancredo-muffs-illegal-immigrant-murder-stats/,"Between 2008 and 2014, ""criminal aliens accounted for 38 percent of all murder convictions in the five states of California, Texas, Arizona, Florida and New York.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/punditfact/statements/2015/aug/27/nicholas-kristof/more-americans-killed-guns-1968-all-wars-says-colu/,"""More Americans have died from guns in the United States since 1968 than on battlefields of all the wars in American history.""",TRUE POLITIFACT TRUTH-O-METER'M,True
https://www.politifact.com/punditfact/statements/2015/dec/09/occupy-democrats/occupy-democrats-say-simple-investment-trumps-fath/,"""If Trump had just put his father's money in a mutual fund ... he'd have $8 billion.""","FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/punditfact/statements/2015/mar/15/jalen-ross/black-name-resume-50-percent-less-likely-get-respo/,"""Every day, a black name resume is 50 percent less likely to get responded to than a white name resume.""",POLITIF TRUTH-O - TER'M,True
https://www.politifact.com/punditfact/statements/2015/may/21/sean-hannity/sean-hannity-senator-hillary-clinton-paid-female-s/,"As a senator, Hillary Clinton ""actually paid female staffers a lot less than men.""",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/punditfact/statements/2015/oct/01/viral-image/viral-image-wrongly-accuses-clinton-stealing/,"Says after leaving the White House, Hillary Clinton ""was forced to return an estimated $200,000 in White House china, furniture and artwork that she had stolen.""",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/punditfact/statements/2015/sep/29/chuck-todd/nbcs-chuck-todd-bernie-sanders-there-same-sex-marr/,"Says ""Bernie Sanders was there when it came to (same-sex) marriage 20 years ago. ... He was there when it wasn't popular.""",TRUE POLITIFACT TRUTH-O-METER'M,True
https://www.politifact.com/punditfact/statements/2016/aug/01/james-woods/actor-james-woods-uses-fabricated-hillary-clinton-/,"Says Hillary Clinton wrote, ""I believe the primary role of the state is to teach, train and raise children. Parents have a secondary role.""",PANTS ON FIRE /,False
https://www.politifact.com/punditfact/statements/2016/aug/08/anthony-weiner/anthony-weiner-lacks-collateral-claim-about-donald/,"""We know this now. The banks no longer loan (Donald Trump) money because he's a terrible risk. So he goes to these (Russian) oligarchs and borrows money.""",LITIFACT TRUT - O-METER'M,False
https://www.politifact.com/punditfact/statements/2016/aug/11/nowthis/nowthis-news-site-says-donald-trump-wrong-and-bill/,Says President Bill Clinton did not sign NAFTA.,"FALSE POLITIFACT TRUTH-O-METER ' """,False
https://www.politifact.com/punditfact/statements/2016/dec/05/blog-posting/fake-news-alert-claim-famed-latina-trump-supporter/,Latina who enthusiastically supported Donald Trump on stage in Las Vegas in October 2015 has been deported.,PANTS ON FIRE /,False
