Article,Claim,Label,Label_mapped
https://web.archive.org/web/20210602143126/https://www.factcheck.org/2020/08/democratic-convention-opening-night/,Raising the US federally required minimum wage to $15 an hour would give 40 million workers a pay raise and push the wage scale up for everyone else.,Conflicting Evidence/Cherrypicking,Unknown
https://web.archive.org/web/20210319164045/https://verafiles.org/articles/vera-files-fact-check-gadon-makes-multiple-inaccurate-claims,Drinking vodka protects an individual against COVID-19.,Refuted,False
https://web.archive.org/web/20200820054437/https://www.indiatoday.in/fact-check/story/bjp-mp-kerala-coronavirus-mother-funeral-fact-check-1712828-2020-08-19,BJP MP and former Union Minister Alphons Kannanthanam  sent his mother's dead body from Delhi to Kerala for the funeral without revealing she died of Covid-19.,Refuted,False
https://web.archive.org/web/20210319164045/https://verafiles.org/articles/vera-files-fact-check-gadon-makes-multiple-inaccurate-claims,"Drinking traditional Chinese medicine (TCM) or steroids, along with antibiotics at the onset of symptoms cures COVID-19.",Refuted,False
https://web.archive.org/web/20210117092750/https://www.polygraph.info/a/south-korea-church-covid-outbreak/30792449.html,The Sarang Jeil Church of Jesus took preventative measure against coronavirus but the government spread the virus to prevent Rev. Jeon Kwang-hun attending the anti-government demonstration on August 15th.,Refuted,False
https://web.archive.org/web/20210228223848/https://www.politifact.com/article/2020/aug/18/fact-checking-night-one-2020-dnc/,"In 2016, 33 million Americans voted by mail.",Supported,True
https://web.archive.org/web/20210228213614/https://www.politifact.com/factchecks/2020/aug/18/michelle-obama/michelle-obama-right-2-votes-precinct-enabled-trum/,"In Michigan, US one of the three key states that enabled Donald Trump to win the presidential election in 2016, the winning margin averaged out to just over two votes per precinct.",Supported,True
https://web.archive.org/web/20210228223848/https://www.politifact.com/article/2020/aug/18/fact-checking-night-one-2020-dnc/,The Trump administration disbanded the pandemic response team that was given to them.,Supported,True
https://web.archive.org/web/20210228223848/https://www.politifact.com/article/2020/aug/18/fact-checking-night-one-2020-dnc/,Auto workers across Michigan could have lost their jobs if not for Barack Obama and Joe Biden,Supported,True
https://web.archive.org/web/20210228223848/https://www.politifact.com/article/2020/aug/18/fact-checking-night-one-2020-dnc/,Vice President Biden and President Obama assembled a pandemic playbook to make sure that America was prepared and protected.,Supported,True
https://web.archive.org/web/20210722134928/https://dubawa.org/true-nigeria-is-the-largest-producer-of-rice-in-africa-i4th-in-global-ranking/,"Nigeria is the largest producer of rice in Africa, ranking 14th in the world.",Supported,True
https://web.archive.org/web/20210319164045/https://verafiles.org/articles/vera-files-fact-check-gadon-makes-multiple-inaccurate-claims,"There are many scientific studies saying masks should be worn only in enclosed spaces, such as in elevators and conference rooms, and not outdoors",Refuted,False
https://web.archive.org/web/20210711055747/https://www.factcheck.org/2020/09/mail-in-voting-envelopes-dont-reveal-party-during-general-election/,"In the US, envelopes used for mail-in ballots in general elections reveal the party affiliation of the voter allowing postal workers to toss votes.",Refuted,False
https://web.archive.org/web/20210228223848/https://www.politifact.com/article/2020/aug/18/fact-checking-night-one-2020-dnc/,"In one of the states that determined the outcome"" of the 2016 presidential race, ""the winning margin averaged out to just two votes per precinct — two votes.",Supported,True
https://web.archive.org/web/20210722085014/https://www.boomlive.in/world/has-xi-jinping-banned-chinese-people-from-traveling-to-usa-9412,Beijing government announced that Chinese people should not travel to the United States or buy American-made products.,Refuted,False
https://web.archive.org/web/20210721170016/https://newsmobile.in/articles/2020/08/19/fact-check-dont-fall-for-fake-news-suggesting-dhoni-paid-the-price-for-not-campaigning-for-bjp/,MS Dhoni has exited the cricket team for refusing to campaign for BJP in Jharkhand election.,Refuted,False
https://web.archive.org/web/20210419111839/https://www.icirnigeria.org/fact-check-claim-that-warm-water-is-effective-in-curing-epilepsy-others-is-false/,warm water is effective in curing joint pain,Refuted,False
https://web.archive.org/web/20210721211623/https://factcheck.afp.com/walmart-has-not-stopped-accepting-cash-payments,Walmart stores have stopped accepting cash payments.,Refuted,False
https://web.archive.org/web/20210419111839/https://www.icirnigeria.org/fact-check-claim-that-warm-water-is-effective-in-curing-epilepsy-others-is-false/,warm water is effective in curing asthma,Refuted,False
https://web.archive.org/web/20210419111839/https://www.icirnigeria.org/fact-check-claim-that-warm-water-is-effective-in-curing-epilepsy-others-is-false/,Cold drinks are the main cause of heart attacks.,Not Enough Evidence,Unknown
https://web.archive.org/web/20210720155148/https://leadstories.com/hoax-alert/2020/09/fact-check-this-photo-does-not-show-melania-trumps-mother-and-facebook-did-not-delete-the-photo.html,Facebook deleted a photo of Melania Trump with her sister and mother.,Refuted,False
https://web.archive.org/web/20201227065222/http://newsmobile.in/articles/2020/08/31/fact-check-did-uk-pm-boris-johnson-apologise-for-colonial-rule-in-india-heres-the-truth/,UK Prime Minister Boris Johnson apologised for colonial rule in India.,Refuted,False
https://web.archive.org/web/20210419111839/https://www.icirnigeria.org/fact-check-claim-that-warm-water-is-effective-in-curing-epilepsy-others-is-false/,Cold water affects the internal walls of the stomach. It affects the large intestine and results in cancer,Refuted,False
https://web.archive.org/web/20201206103237/https://www.indiatoday.in/fact-check/story/fact-check-conspiracy-theory-claims-sushant-was-killed-for-a-corona-testing-patent-1714587-2020-08-24,Late actor Sushant Singh Rajput developed an app which could detect Covid-19 infection just through a person's breathing.,Not Enough Evidence,Unknown
https://web.archive.org/web/20210419111839/https://www.icirnigeria.org/fact-check-claim-that-warm-water-is-effective-in-curing-epilepsy-others-is-false/,warm water is effective in curing migraine,Refuted,False
https://web.archive.org/web/20200929210252/https://newsmeter.in/true-tricolour-to-be-hoisted-for-first-time-at-niagara-falls-to-mark-indian-independence-day/,Tricolour to be hoisted for first time at Niagara Falls to mark 74th Indian Independence Day.,Supported,True
https://web.archive.org/web/20201227064557/https://leadstories.com/hoax-alert/2020/09/fact-check-satch-sullinger-and-so-do-i.html,Former U.S. President George W. Bush supports the Democratic presidential ticket of Joe Biden and Kamala Harris.,Refuted,False
https://web.archive.org/web/20201215010802/https://www.boomlive.in/world/has-the-us-achieved-herd-immunity-for-covid-19-far-from-it-9311,The United States has reached herd immunity for COVID-19,Refuted,False
https://web.archive.org/web/20200902023842/https://leadstories.com/hoax-alert/2020/08/fact-check-the-annabelle-doll-did-not-escape-from-the-warren%27s-occult-museum.html,The Annabelle doll escaped from the Warren's Occult Museum on 14th August 2020 at 3am.,Refuted,False
https://web.archive.org/web/20210307090645/https://misbar.com/en/factcheck/2020/08/21/misleading-vitamin-d-prevents-covid-19,Vitamin D prevents COVID-19 infection and reduces severity.,Refuted,False
https://web.archive.org/web/20210316110513/https://leadstories.com/hoax-alert/2020/08/fact-check-murder-of-5-year-old-cannon-hinnant-is-not-being-ignored-by-media.html,"The media is ignoring the tragic death of a 5-year-old boy who was fatally shot by a neighbor in Wilson, North Carolina, on August 9, 2020.",Refuted,False
https://web.archive.org/web/20210310111006/https://www.politifact.com/factchecks/2020/aug/14/viral-image/no-kamala-harris-wasnt-prosecutor-fruitvale-statio/,"The murder of Oscar Grant, by a police officer in the United States, was never prosecuted by the DA.",Refuted,False
https://web.archive.org/web/20201027145219/https://newsmeter.in/fact-check-news-about-demise-of-former-president-pranab-mukherjee-is-false/,Former president Pranab Mukherjee from India has passed away.,Refuted,False
https://web.archive.org/web/20210308054803/https://leadstories.com/hoax-alert/2020/08/fact-check-Kamala-Harris-did-not-call-Joe-Biden-a-racist-and-a-rapist.html,Kamala Harris called Joe Biden 'A Racist And A Rapist',Refuted,False
https://web.archive.org/web/20210302200608/https://misbar.com/en/factcheck/2020/08/12/covid-19-doesn%E2%80%99t-have-more-fatalities-than-wars,"COVID-19 has caused more casualties than WWI; the Korean, Vietnam, Iraq, and Afghanistan-US wars; and 9/11.",Refuted,False
https://web.archive.org/web/20200815170301/https://checkyourfact.com/2019/07/10/fact-check-einstein-creativity-contagious-pass-it-on/,Creativity is contagious. Pass it on was said by Albert Einstein,Refuted,False
https://web.archive.org/web/20210301203137/https://factcheck.afp.com/fabricated-kamala-harris-quote-resurfaces-after-vp-announcement,"Kamala Harris said ""And once Trump’s gone and we have regained our rightful place in the White House, look out if you supported him and endorsed his actions, because we’ll be coming for you next"".",Refuted,False
https://web.archive.org/web/20200820141911/https://www.indiatoday.in/fact-check/story/fact-check-is-the-russian-covid-19-vaccine-a-syringe-full-of-hot-air-1710538-2020-08-12,Russia has successfully developed a vaccine for Covid-19 and it has passed all checks.,Refuted,False
https://web.archive.org/web/20210308121323/https://leadstories.com/hoax-alert/2020/08/fact-check-kamala-harris-descended-from-slave-owner-but-its-not-a-dark-secret-that-could-come-back-to-haunt-her.html,"Kamala Harris was descended from enslavers, and this is an inconvenient part of her history and this is a deep dark secret.",Refuted,False
https://web.archive.org/web/20210118040507/https://checkyourfact.com/2020/08/14/fact-check-kamala-harris-district-attorney-oscar-grant-shot/,"Democratic California Sen. Kamala Harris was the Alameda County district attorney when Oscar Grant, a 22-year-old black man, was shot and killed in Oakland, California.",Refuted,False
https://web.archive.org/web/20210721115102/https://newsmobile.in/articles/2020/08/11/fact-check-all-regular-trains-cancelled-till-30th-september-heres-the-truth/,"All regular Indian Railways trains cancelled till 30th September, 2020.",Refuted,False
https://web.archive.org/web/20210116000833/https://verafiles.org/articles/vera-files-fact-check-dutertes-claim-covid-19-virus-airborne,COVID-19 virus is airborne.,Supported,True
https://web.archive.org/web/20201031171649/https://checkyourfact.com/2020/08/10/fact-check-little-caesars-share-free-pizza-facebook/,LITTLE CAESARS IS OFFERING FREE PIZZA TO ANYONE WHO SHARES AND COMMENTS ON A FACEBOOK POST,Refuted,False
https://web.archive.org/web/20210118071106/https://checkyourfact.com/2020/08/24/fact-check-jeff-bezos-free-prime-shipping-mail-ballots/,Amazon CEO Jeff Bezos has offered free one-day Prime shipping for all mail-in ballots.,Refuted,False
https://web.archive.org/web/20210626085144/https://www.aap.com.au/nz-national-party-builds-a-flawed-case-against-green-party-housing-plan-targets/,"The NZ Green Party should have delivered 16,000 KiwiBuild houses by now (10/08/2020). They’ve only managed just around 400. And so to promise 5,000 extra houses a year is nothing more than just wishful thinking and is destined to go the same way as KiwiBuild.",Refuted,False
https://web.archive.org/web/20210411015557/https://factcheck.afp.com/hoax-circulates-online-vaccines-have-caused-deaths-philippines,Vaccines have caused deaths in the Philippines.,Refuted,False
https://web.archive.org/web/20201205105420/https://www.vishvasnews.com/english/viral/quick-fact-check-fake-post-claiming-facebook-is-using-your-posts-in-lawsuits-against-it-amid-covid-19-pandemic-resurfaces/,"Amid the coronavirus pandemic, Facebook has changed its privacy rules, allowing it to use pictures and posts shared by users in lawsuits against them.",Refuted,False
https://web.archive.org/web/20210409164539/https://www.indiatoday.in/fact-check/story/video-of-pakistani-protestors-uprooting-saplings-go-viral-with-a-radical-islamic-spin-1709806-2020-08-10,"A video shows people in Pakistan are uprooting the trees planted as part of Imran Khan’s plantation campaign because they consider planting trees as ""unIslamic"".",Refuted,False
https://web.archive.org/web/20201226093323/https://www.politifact.com/factchecks/2020/aug/24/eugene-depasquale/pa-democrats-tweet-correct-uncertainties-donald-tr/,Donald Trump's payroll tax deferral could leave American workers liable for thousands of dollars during tax season and could potentially leave programs like Social Security and Medicare weakened.,Supported,True
https://web.archive.org/web/20210508170245/https://newsmeter.in/fact-check-yes-choluteca-bridge-withstood-hurricane-mitch-in-1998,Choluteca bridge was built in 1996.,Conflicting Evidence/Cherrypicking,Unknown
https://web.archive.org/web/20210411044142/https://healthfeedback.org/evaluation/potential-role-for-t-cells-in-covid-19-immunity-accurately-reported-in-national-geographic-article/,T cells may play a role in the body’s immune response against the virus SARS-CoV-2,Supported,True
https://web.archive.org/web/20210411161855/https://verafiles.org/articles/vera-files-fact-check-roque-did-not-say-10k-coronavirus-deat,"According to Harry Roque, even if 10,000 people die, 10 million COVID-19 cases in the country will not be a loss.",Refuted,False
https://web.archive.org/web/20210625141430/https://leadstories.com/hoax-alert/2020/09/fact-check-no-massive-international-study-shows-countries-with-early-hcq-use-had-79-percent-lower-mortality-rate.html,Massive international study shows a much lower COVID-19 mortality rate in countries where hydroxychloroquine was prescribed to patients.,Refuted,False
https://web.archive.org/web/20210418190126/https://newsmeter.in/true-balbir-singh-who-participated-in-babri-masjid-demolition-converted-to-islam/,Balbir Singh converted to Islam after he participated in the demolition of Babri Masjid,Supported,True
https://web.archive.org/web/20210616041208/https://fullfact.org/health/nick-gibb-330000/,"330,000 people a day are being tested for Covid-19 under the Test and Trace programme in the United Kingdom",Refuted,False
https://web.archive.org/web/20200613003619/https://checkyourfact.com/2020/05/08/fact-check-madagascar-covid-organics-prevent-cure-coronavirus/,Madagascar has found a coronavirus medicine that can wipe out the virus at any stage within a period of six days.,Refuted,False
https://web.archive.org/web/20210603044856/https://www.politifact.com/factchecks/2020/aug/06/instagram-posts/yes-trump-lawyer-helped-kanye-west-try-get-wiscons/,The GOP lawyer who helped Kanye West get on the ballot in Wisconsin USA is actively working for Donald Trump's campaign.,Supported,True
https://web.archive.org/web/20200809213558/https://www.indiatoday.in/fact-check/story/fact-check-did-communist-government-in-kerala-impose-a-blackout-on-august-5-1708807-2020-08-07,Communist government in Kerala India impose a blackout on August 5 to prevent people from watching the Ram Mandir bhoomi pujan ceremony.,Refuted,False
https://web.archive.org/web/20210310022545/https://healthfeedback.org/claimreview/flawed-study-incorrectly-claims-that-countries-adopting-hydroxychloroquine-as-a-treatment-for-covid-19-experienced-reduced-mortality-rates/,Large country-randomized controlled trial in 2.7 billion people shows 79.1% lower death rate in COVID-19 patients treated with hydroxychloroquine,Refuted,False
https://web.archive.org/web/20210117092353/https://www.polygraph.info/a/azar-taiwan-china-usa/30776189.html,The U.S. Health and Human Services Secretary Alex Azar's visit to Taiwan in August 2020 is a breach of international rules.,Refuted,False
https://web.archive.org/web/20210506145132/https://www.politifact.com/article/2020/aug/04/fact-checking-donald-trumps-axios-interview/,"The USA has more COVID-19 cases, because they do more tests",Refuted,False
https://web.archive.org/web/20210318041903/https://factcheck.afp.com/misleading-claims-resurface-online-about-hydroxychloroquines-efficacy-against-covid-19,France approves the use of HCQ for treatment of Covid 19. After trials proved successful. 800 hospital have commenced using it.,Refuted,False
https://web.archive.org/web/20210506145132/https://www.politifact.com/article/2020/aug/04/fact-checking-donald-trumps-axios-interview/,"At Trump’s Tulsa rally there were 12000 people, not 6000 as reported by Axios and others.",Refuted,False
https://web.archive.org/web/20210410072748/https://www.politifact.com/factchecks/2020/aug/06/viral-image/these-political-families-are-fake/,"Angela Merkel is the daughter of Adolf Hitler, Justin Trudeau is the son of Fidel Castro and Barbara Bush is the daughter of Aleister Crowley.",Refuted,False
https://web.archive.org/web/20210506145132/https://www.politifact.com/article/2020/aug/04/fact-checking-donald-trumps-axios-interview/,"There is now a 10-year rule. If you damage a federal property such as courthouse, you go to jail for 10 years.",Supported,True
https://web.archive.org/web/20210506145132/https://www.politifact.com/article/2020/aug/04/fact-checking-donald-trumps-axios-interview/,You can test too much for Covid-19.,Conflicting Evidence/Cherrypicking,Unknown
https://web.archive.org/web/20210506145132/https://www.politifact.com/article/2020/aug/04/fact-checking-donald-trumps-axios-interview/,Trump did more for the Black community than anybody with the possible exception of Abraham Lincoln.,Refuted,False
https://web.archive.org/web/20210506145132/https://www.politifact.com/article/2020/aug/04/fact-checking-donald-trumps-axios-interview/,"With African Americans, Trump is doing very well. They had the best employment numbers they’ve ever had. ... They were making more money than they ever made.",Supported,True
https://web.archive.org/web/20210506145132/https://www.politifact.com/article/2020/aug/04/fact-checking-donald-trumps-axios-interview/,"The late Rep. John Lewis, D-Ga., didn't come to Trump's inauguration. He didn't come to Trump's State of the Union speeches.",Supported,True
https://web.archive.org/web/20210506145132/https://www.politifact.com/article/2020/aug/04/fact-checking-donald-trumps-axios-interview/,"California is going to send tens of millions of ballots to California, all over the place.",Refuted,False
https://web.archive.org/web/20210506145132/https://www.politifact.com/article/2020/aug/04/fact-checking-donald-trumps-axios-interview/,"Covid deaths are way down from where it was … It spiked, but now it's going down again. It's going down in Arizona. It's going down in Florida. It's going down in Texas.",Refuted,False
https://web.archive.org/web/20210506145132/https://www.politifact.com/article/2020/aug/04/fact-checking-donald-trumps-axios-interview/,"Ghislaine Maxwell's boyfriend Jeffrey Epstein died in jail and people are still trying to figure out how did it happened, was it suicide, was he killed.",Supported,True
https://web.archive.org/web/20210304023631/https://misbar.com/en/factcheck/2020/08/04/covid-19-is-ten-times-more-deadly-than-swine-flu,"COVID-19 has infected fewer people than H1N1 virus, but “media hysteria” has prompted an overblown response.",Refuted,False
https://web.archive.org/web/20201115140322/https://www.boomlive.in/fake-news/delhis-killer-doctors-story-viral-with-fake-covid-19-twist-9166,Devender Sharma fabricated false covid-19 positive reports for patients  in order to get them admitted for kidney harvesting.,Refuted,False
https://web.archive.org/web/20210127231105/https://africacheck.org/fact-checks/reports/factchecking-kenyas-chief-justice-judiciary-funding-and-backlog-cases,Kenya's judiciary does not get even 1% of the national budget.,Supported,True
https://web.archive.org/web/20210720220224/https://africacheck.org/fact-checks/reports/police-violence-south-africa-what-do-numbers-show,"In 2018, South African police service officers were accused of 217 cases of torture and 3,661 cases of assault",Supported,True
https://web.archive.org/web/20210111012539/https://checkyourfact.com/2020/08/27/fact-check-florida-couple-arrested-golden-tickets-heaven/,"A married couple in Florida, Tito and Amanda Watts, was arrested for selling fake golden tickets to heaven to hundreds of people.",Refuted,False
https://web.archive.org/web/20210127231105/https://africacheck.org/fact-checks/reports/factchecking-kenyas-chief-justice-judiciary-funding-and-backlog-cases,There is a ‘global average’ for the number of judges and magistrates to number of people,Refuted,False
